Sale_Price,Area of the House from Basement (in Sqft),Years Since Renovation,Years_Since_Renovation_Bin,Age of House (in Years),House_Age_Group,No of Bathrooms,No of Bedrooms,No of Floors,Ever_Renovated_Yes,Renovation_Status
780000.0,1970.0,23,21-50,94,50+ yrs,2.75,3,2.5,1,Renovated
705000.0,1520.0,4,1-5,113,,2.5,4,1.5,1,Renovated
450000.0,1820.0,0,0,46,31-50 yrs,2.5,4,1.0,0,Not Renovated
311000.0,1000.0,0,0,37,31-50 yrs,2.75,3,1.0,0,Not Renovated
485000.0,1580.0,0,0,33,31-50 yrs,2.5,3,2.0,0,Not Renovated
485000.0,1800.0,0,0,31,31-50 yrs,2.5,3,2.0,0,Not Renovated
725000.0,2640.0,18,11-20,55,50+ yrs,3.75,5,2.0,1,Renovated
185000.0,1510.0,0,0,43,31-50 yrs,1.0,3,1.0,0,Not Renovated
1129575.0,4285.0,0,0,5,0-10 yrs,4.25,4,2.0,0,Not Renovated
260000.0,1610.0,0,0,28,21-30 yrs,2.25,3,2.0,0,Not Renovated
356000.0,2470.0,0,0,14,11-20 yrs,2.5,4,2.0,0,Not Renovated
225205.0,1200.0,0,0,41,31-50 yrs,1.0,3,1.0,0,Not Renovated
445000.0,1260.0,0,0,69,50+ yrs,1.0,3,1.0,0,Not Renovated
356000.0,920.0,0,0,104,,1.0,2,1.0,0,Not Renovated
760250.0,1440.0,0,0,65,50+ yrs,2.75,5,1.0,0,Not Renovated
572000.0,1870.0,0,0,13,11-20 yrs,2.0,2,1.0,0,Not Renovated
970000.0,1810.0,0,0,88,50+ yrs,2.25,3,1.5,0,Not Renovated
348450.0,1950.0,0,0,24,21-30 yrs,2.5,4,2.0,0,Not Renovated
535500.0,1730.0,0,0,35,31-50 yrs,1.5,3,2.0,0,Not Renovated
710000.0,1620.0,0,0,62,50+ yrs,2.5,5,1.0,0,Not Renovated
745000.0,1140.0,0,0,71,50+ yrs,1.75,3,1.0,0,Not Renovated
355000.0,2040.0,0,0,22,21-30 yrs,2.5,4,2.0,0,Not Renovated
333000.0,2690.0,0,0,14,11-20 yrs,2.5,4,2.0,0,Not Renovated
282000.0,1610.0,0,0,25,21-30 yrs,2.5,3,2.0,0,Not Renovated
840500.0,1410.0,0,0,112,,2.0,3,1.5,0,Not Renovated
432000.0,1550.0,0,0,59,50+ yrs,1.75,3,1.0,0,Not Renovated
625000.0,900.0,0,0,91,50+ yrs,1.0,3,1.0,0,Not Renovated
209977.0,1170.0,0,0,70,50+ yrs,1.0,3,1.0,0,Not Renovated
174000.0,900.0,0,0,39,31-50 yrs,1.0,2,1.0,0,Not Renovated
740000.0,1730.0,0,0,41,31-50 yrs,2.0,4,1.0,0,Not Renovated
518000.0,1830.0,0,0,109,,1.75,3,1.5,0,Not Renovated
539000.0,940.0,0,0,103,,1.75,3,1.0,0,Not Renovated
575000.0,1530.0,0,0,40,31-50 yrs,2.75,3,1.0,0,Not Renovated
530000.0,780.0,0,0,8,0-10 yrs,1.75,2,2.0,0,Not Renovated
242025.0,1400.0,0,0,83,50+ yrs,1.75,4,1.5,0,Not Renovated
1030000.0,1770.0,0,0,56,50+ yrs,2.5,4,1.0,0,Not Renovated
230000.0,880.0,0,0,40,31-50 yrs,1.0,3,1.0,0,Not Renovated
350000.0,1460.0,0,0,53,50+ yrs,2.5,4,1.0,0,Not Renovated
595000.0,1300.0,0,0,60,50+ yrs,1.0,3,1.0,0,Not Renovated
440000.0,1450.0,0,0,35,31-50 yrs,1.75,3,1.0,0,Not Renovated
550000.0,1110.0,0,0,114,,1.0,3,1.0,0,Not Renovated
940000.0,1470.0,0,0,55,50+ yrs,2.25,4,1.0,0,Not Renovated
375000.0,940.0,0,0,11,11-20 yrs,1.5,3,2.0,0,Not Renovated
567500.0,1070.0,0,0,79,50+ yrs,1.5,2,1.0,0,Not Renovated
735000.0,1510.0,0,0,50,31-50 yrs,2.5,3,1.0,0,Not Renovated
114000.0,730.0,0,0,90,50+ yrs,1.0,2,1.0,0,Not Renovated
608000.0,1010.0,0,0,105,,1.0,2,1.0,0,Not Renovated
442500.0,2170.0,0,0,38,31-50 yrs,1.5,3,1.5,0,Not Renovated
381800.0,1110.0,0,0,37,31-50 yrs,2.0,4,1.0,0,Not Renovated
330000.0,1340.0,0,0,99,50+ yrs,2.0,3,1.0,0,Not Renovated
90000.0,790.0,0,0,45,31-50 yrs,1.0,2,1.0,0,Not Renovated
312000.0,1160.0,0,0,77,50+ yrs,1.75,2,1.0,0,Not Renovated
339000.0,1080.0,0,0,63,50+ yrs,1.0,3,1.0,0,Not Renovated
313000.0,2190.0,0,0,51,50+ yrs,1.75,3,1.0,0,Not Renovated
618080.0,2030.0,0,0,30,21-30 yrs,2.5,3,2.0,0,Not Renovated
325000.0,2480.0,0,0,39,31-50 yrs,2.25,3,2.0,0,Not Renovated
242000.0,1120.0,0,0,52,50+ yrs,1.0,4,1.0,0,Not Renovated
364000.0,860.0,0,0,40,31-50 yrs,1.5,2,1.0,0,Not Renovated
545000.0,1450.0,0,0,93,50+ yrs,1.75,3,1.5,0,Not Renovated
445000.0,2790.0,0,0,30,21-30 yrs,2.5,3,2.0,0,Not Renovated
1090000.0,3010.0,0,0,38,31-50 yrs,2.75,4,2.0,0,Not Renovated
660000.0,1290.0,0,0,54,50+ yrs,2.5,4,1.0,0,Not Renovated
845000.0,2880.0,0,0,29,21-30 yrs,2.5,4,1.0,0,Not Renovated
417000.0,1060.0,0,0,111,,2.0,4,1.0,0,Not Renovated
213800.0,740.0,0,0,66,50+ yrs,1.0,2,1.0,0,Not Renovated
400000.0,960.0,0,0,72,50+ yrs,1.75,2,1.0,0,Not Renovated
759950.0,2100.0,0,0,13,11-20 yrs,3.5,4,2.0,0,Not Renovated
990000.0,2540.0,0,0,15,11-20 yrs,2.5,4,2.0,0,Not Renovated
710000.0,1650.0,0,0,55,50+ yrs,1.75,3,1.0,0,Not Renovated
315000.0,770.0,0,0,108,,0.75,1,1.0,0,Not Renovated
515000.0,1500.0,0,0,41,31-50 yrs,2.5,4,1.0,0,Not Renovated
638000.0,970.0,0,0,96,50+ yrs,2.0,3,1.0,0,Not Renovated
370000.0,1160.0,0,0,72,50+ yrs,2.0,4,1.5,0,Not Renovated
184000.0,970.0,0,0,50,31-50 yrs,1.0,3,1.0,0,Not Renovated
583800.0,2480.0,0,0,16,11-20 yrs,2.5,3,2.0,0,Not Renovated
309500.0,1250.0,0,0,50,31-50 yrs,1.0,3,1.0,0,Not Renovated
1129575.0,4430.0,0,0,20,11-20 yrs,4.0,4,2.0,0,Not Renovated
299000.0,740.0,0,0,95,50+ yrs,1.0,1,1.0,0,Not Renovated
215000.0,710.0,0,0,75,50+ yrs,1.0,2,1.0,0,Not Renovated
410000.0,1820.0,0,0,57,50+ yrs,2.0,4,1.0,0,Not Renovated
478000.0,820.0,0,0,79,50+ yrs,1.0,2,1.0,0,Not Renovated
431000.0,1000.0,0,0,100,50+ yrs,1.0,2,1.0,0,Not Renovated
635000.0,3080.0,0,0,21,21-30 yrs,2.5,4,2.0,0,Not Renovated
648000.0,2410.0,0,0,45,31-50 yrs,2.25,5,2.0,0,Not Renovated
640000.0,2370.0,0,0,25,21-30 yrs,2.5,3,2.0,0,Not Renovated
932808.0,3450.0,0,0,23,21-30 yrs,4.5,5,2.0,0,Not Renovated
835000.0,2280.0,0,0,16,11-20 yrs,2.0,2,1.0,0,Not Renovated
469775.0,1030.0,0,0,76,50+ yrs,1.75,2,1.0,0,Not Renovated
587000.0,3610.0,0,0,29,21-30 yrs,3.5,5,2.0,0,Not Renovated
677915.0,990.0,0,0,95,50+ yrs,2.0,3,1.0,0,Not Renovated
1080000.0,2100.0,0,0,42,31-50 yrs,3.0,4,1.0,0,Not Renovated
671000.0,1750.0,0,0,65,50+ yrs,3.0,4,1.5,0,Not Renovated
695000.0,3940.0,0,0,11,11-20 yrs,3.25,5,2.0,0,Not Renovated
205000.0,1100.0,0,0,74,50+ yrs,2.0,4,1.0,0,Not Renovated
350000.0,1510.0,0,0,63,50+ yrs,1.0,4,1.5,0,Not Renovated
360000.0,1560.0,0,0,38,31-50 yrs,1.75,3,2.0,0,Not Renovated
313999.0,1870.0,0,0,10,0-10 yrs,2.25,4,2.0,0,Not Renovated
300000.0,1690.0,0,0,39,31-50 yrs,2.25,3,1.0,0,Not Renovated
452000.0,830.0,0,0,37,31-50 yrs,1.75,2,1.0,0,Not Renovated
495500.0,2010.0,0,0,40,31-50 yrs,2.5,3,1.0,0,Not Renovated
288000.0,1410.0,0,0,57,50+ yrs,1.0,3,1.0,0,Not Renovated
227490.0,1820.0,0,0,51,50+ yrs,1.75,3,1.0,0,Not Renovated
470950.0,2560.0,0,0,29,21-30 yrs,2.5,3,2.0,0,Not Renovated
735000.0,2450.0,0,0,8,0-10 yrs,2.75,4,2.0,0,Not Renovated
730000.0,2010.0,0,0,104,,2.75,7,1.5,0,Not Renovated
412000.0,2210.0,0,0,33,31-50 yrs,2.5,3,2.0,0,Not Renovated
589500.0,2630.0,0,0,10,0-10 yrs,2.5,4,2.0,0,Not Renovated
291000.0,1550.0,0,0,56,50+ yrs,1.0,7,1.0,0,Not Renovated
1129575.0,3460.0,0,0,8,0-10 yrs,3.75,5,2.0,0,Not Renovated
190000.0,1200.0,0,0,57,50+ yrs,1.0,3,1.0,0,Not Renovated
456200.0,1210.0,0,0,114,,1.75,2,1.0,0,Not Renovated
225000.0,970.0,0,0,52,50+ yrs,1.0,3,1.0,0,Not Renovated
1129575.0,2290.0,0,0,50,31-50 yrs,2.5,3,1.0,0,Not Renovated
740000.0,3360.0,0,0,21,21-30 yrs,2.5,4,2.0,0,Not Renovated
467000.0,1330.0,0,0,70,50+ yrs,1.75,3,1.0,0,Not Renovated
385000.0,770.0,0,0,72,50+ yrs,1.0,2,1.0,0,Not Renovated
670000.0,1240.0,0,0,33,31-50 yrs,2.5,3,2.0,0,Not Renovated
500000.0,1660.0,0,0,59,50+ yrs,2.5,4,1.0,0,Not Renovated
352450.0,1430.0,0,0,73,50+ yrs,2.0,3,1.0,0,Not Renovated
669888.0,2550.0,0,0,29,21-30 yrs,2.75,4,2.0,0,Not Renovated
405000.0,1310.0,0,0,61,50+ yrs,2.75,3,1.0,0,Not Renovated
518000.0,1430.0,0,0,62,50+ yrs,1.5,3,1.0,0,Not Renovated
280000.0,1120.0,0,0,44,31-50 yrs,1.0,4,1.0,0,Not Renovated
435000.0,1600.0,0,0,13,11-20 yrs,2.5,3,2.0,0,Not Renovated
314950.0,1760.0,0,0,22,21-30 yrs,2.0,3,1.0,0,Not Renovated
209900.0,1180.0,0,0,13,11-20 yrs,2.0,2,2.0,0,Not Renovated
630000.0,2330.0,0,0,38,31-50 yrs,2.5,4,2.0,0,Not Renovated
442000.0,1960.0,0,0,56,50+ yrs,1.5,4,1.5,0,Not Renovated
340000.0,1140.0,0,0,74,50+ yrs,1.0,4,1.0,0,Not Renovated
230000.0,1400.0,0,0,61,50+ yrs,1.75,3,1.0,0,Not Renovated
495200.0,1410.0,0,0,63,50+ yrs,2.25,5,1.0,0,Not Renovated
900000.0,3510.0,0,0,20,11-20 yrs,2.5,4,2.0,0,Not Renovated
265000.0,910.0,0,0,101,,1.0,2,1.0,0,Not Renovated
489500.0,1330.0,0,0,41,31-50 yrs,1.75,3,1.0,0,Not Renovated
335000.0,1410.0,0,0,33,31-50 yrs,2.0,3,1.0,0,Not Renovated
585000.0,2240.0,0,0,28,21-30 yrs,3.25,3,2.0,0,Not Renovated
800000.0,1010.0,0,0,68,50+ yrs,2.25,4,1.0,0,Not Renovated
379500.0,2120.0,0,0,33,31-50 yrs,2.25,4,2.0,0,Not Renovated
475000.0,1270.0,0,0,59,50+ yrs,1.0,3,1.0,0,Not Renovated
520000.0,1150.0,0,0,57,50+ yrs,2.0,3,1.0,0,Not Renovated
515000.0,1800.0,0,0,17,11-20 yrs,2.5,4,2.0,0,Not Renovated
577500.0,940.0,0,0,92,50+ yrs,1.0,2,1.0,0,Not Renovated
269900.0,1110.0,0,0,55,50+ yrs,2.25,3,1.0,0,Not Renovated
329000.0,1150.0,0,0,54,50+ yrs,1.0,3,1.0,0,Not Renovated
458500.0,1280.0,26,21-50,113,,1.5,3,1.5,1,Renovated
890000.0,1480.0,0,0,71,50+ yrs,2.0,4,1.5,0,Not Renovated
361500.0,1980.0,0,0,15,11-20 yrs,2.5,4,2.0,0,Not Renovated
1129575.0,3730.0,0,0,55,50+ yrs,3.25,5,1.0,0,Not Renovated
325000.0,900.0,0,0,34,31-50 yrs,1.0,2,1.0,0,Not Renovated
1129575.0,3480.0,0,0,4,0-10 yrs,3.25,4,3.0,0,Not Renovated
945000.0,1420.0,0,0,66,50+ yrs,2.0,4,1.0,0,Not Renovated
370000.0,2490.0,0,0,13,11-20 yrs,2.5,3,2.0,0,Not Renovated
320000.0,1490.0,0,0,19,11-20 yrs,2.5,0,2.0,0,Not Renovated
450000.0,1510.0,0,0,12,11-20 yrs,2.0,2,1.0,0,Not Renovated
800000.0,2900.0,0,0,24,21-30 yrs,2.5,4,2.0,0,Not Renovated
676000.0,2240.0,0,0,23,21-30 yrs,2.5,3,2.0,0,Not Renovated
1129575.0,2040.0,0,0,97,50+ yrs,1.75,4,2.0,0,Not Renovated
290000.0,1460.0,0,0,46,31-50 yrs,1.75,3,1.0,0,Not Renovated
158000.0,990.0,0,0,56,50+ yrs,1.5,3,1.0,0,Not Renovated
379950.0,1140.0,0,0,58,50+ yrs,1.75,4,1.0,0,Not Renovated
583000.0,2660.0,0,0,17,11-20 yrs,2.5,4,2.0,0,Not Renovated
150000.0,870.0,0,0,61,50+ yrs,1.0,2,1.0,0,Not Renovated
261500.0,1740.0,0,0,28,21-30 yrs,2.5,3,2.0,0,Not Renovated
278000.0,2290.0,0,0,14,11-20 yrs,2.5,4,2.0,0,Not Renovated
555000.0,1290.0,0,0,41,31-50 yrs,2.75,4,1.0,0,Not Renovated
355000.0,1470.0,0,0,60,50+ yrs,1.75,3,1.0,0,Not Renovated
375000.0,1770.0,0,0,60,50+ yrs,1.5,4,1.0,0,Not Renovated
227000.0,1380.0,0,0,100,50+ yrs,1.75,3,1.0,0,Not Renovated
335000.0,2030.0,0,0,49,31-50 yrs,2.0,4,1.0,0,Not Renovated
680000.0,1820.0,0,0,43,31-50 yrs,2.25,3,1.0,0,Not Renovated
686500.0,1390.0,0,0,90,50+ yrs,1.75,2,1.5,0,Not Renovated
410000.0,1180.0,0,0,30,21-30 yrs,1.75,3,1.0,0,Not Renovated
425000.0,1230.0,0,0,97,50+ yrs,1.0,2,1.5,0,Not Renovated
562500.0,2030.0,0,0,30,21-30 yrs,2.5,3,1.0,0,Not Renovated
345000.0,2390.0,0,0,15,11-20 yrs,2.5,4,2.0,0,Not Renovated
627500.0,1640.0,0,0,39,31-50 yrs,2.5,4,1.0,0,Not Renovated
355000.0,1890.0,0,0,56,50+ yrs,1.0,3,1.0,0,Not Renovated
335000.0,1870.0,0,0,32,31-50 yrs,2.25,3,2.0,0,Not Renovated
350000.0,1780.0,0,0,65,50+ yrs,3.0,4,1.0,0,Not Renovated
590000.0,1610.0,0,0,40,31-50 yrs,1.0,3,1.0,0,Not Renovated
252000.0,1420.0,0,0,28,21-30 yrs,2.0,3,2.0,0,Not Renovated
1129575.0,2220.0,0,0,50,31-50 yrs,4.0,5,1.0,0,Not Renovated
705000.0,1820.0,15,11-20,71,50+ yrs,2.0,4,2.0,1,Renovated
498000.0,1180.0,0,0,50,31-50 yrs,2.0,3,1.0,0,Not Renovated
312500.0,870.0,0,0,70,50+ yrs,1.0,2,1.0,0,Not Renovated
260000.0,1060.0,0,0,56,50+ yrs,1.75,4,1.0,0,Not Renovated
209950.0,2290.0,0,0,51,50+ yrs,1.5,3,1.0,0,Not Renovated
610000.0,1110.0,0,0,51,50+ yrs,1.75,3,1.0,0,Not Renovated
500000.0,1440.0,0,0,112,,1.0,4,1.5,0,Not Renovated
850000.0,1570.0,20,11-20,90,50+ yrs,3.5,3,1.0,1,Renovated
689000.0,1480.0,0,0,57,50+ yrs,2.5,4,1.0,0,Not Renovated
470000.0,2410.0,0,0,44,31-50 yrs,2.0,4,2.0,0,Not Renovated
640000.0,2130.0,0,0,16,11-20 yrs,3.0,3,2.0,0,Not Renovated
290000.0,1590.0,0,0,58,50+ yrs,1.75,4,1.0,0,Not Renovated
258500.0,1800.0,0,0,35,31-50 yrs,2.5,3,2.0,0,Not Renovated
1100000.0,1550.0,11,11-20,41,31-50 yrs,3.5,4,1.0,1,Renovated
420000.0,1250.0,0,0,41,31-50 yrs,1.75,3,1.0,0,Not Renovated
230000.0,1190.0,0,0,63,50+ yrs,1.0,3,1.0,0,Not Renovated
252000.0,1400.0,0,0,32,31-50 yrs,1.5,3,1.0,0,Not Renovated
515000.0,2600.0,0,0,15,11-20 yrs,2.5,3,2.0,0,Not Renovated
425000.0,910.0,0,0,113,,1.0,2,1.0,0,Not Renovated
575000.0,1760.0,0,0,24,21-30 yrs,2.5,3,2.0,0,Not Renovated
390000.0,860.0,0,0,109,,1.0,2,1.0,0,Not Renovated
561500.0,1780.0,0,0,50,31-50 yrs,2.25,4,1.0,0,Not Renovated
1129575.0,1820.0,0,0,92,50+ yrs,1.75,4,1.5,0,Not Renovated
835000.0,1490.0,0,0,63,50+ yrs,2.75,5,1.0,0,Not Renovated
245000.0,1020.0,0,0,85,50+ yrs,1.0,2,1.5,0,Not Renovated
475200.0,1670.0,0,0,18,11-20 yrs,2.5,3,2.0,0,Not Renovated
425000.0,790.0,0,0,77,50+ yrs,1.0,2,1.0,0,Not Renovated
218000.0,2010.0,0,0,66,50+ yrs,1.5,2,2.0,0,Not Renovated
600000.0,2600.0,0,0,19,11-20 yrs,2.5,4,2.0,0,Not Renovated
545000.0,1890.0,0,0,51,50+ yrs,2.25,4,1.0,0,Not Renovated
1129575.0,3600.0,13,11-20,100,50+ yrs,2.5,5,1.5,1,Renovated
460000.0,1216.0,0,0,26,21-30 yrs,3.0,5,1.0,0,Not Renovated
425000.0,880.0,0,0,68,50+ yrs,1.0,2,1.0,0,Not Renovated
455000.0,850.0,0,0,63,50+ yrs,1.75,3,1.0,0,Not Renovated
313100.0,1730.0,0,0,24,21-30 yrs,2.0,3,1.0,0,Not Renovated
780000.0,2490.0,0,0,31,31-50 yrs,3.5,4,2.0,0,Not Renovated
345500.0,2160.0,0,0,19,11-20 yrs,2.5,4,2.0,0,Not Renovated
243000.0,1200.0,0,0,43,31-50 yrs,1.75,3,1.0,0,Not Renovated
670000.0,2660.0,0,0,45,31-50 yrs,3.5,5,1.0,0,Not Renovated
325000.0,840.0,0,0,35,31-50 yrs,1.5,3,1.0,0,Not Renovated
281000.0,1060.0,0,0,67,50+ yrs,1.0,2,1.0,0,Not Renovated
130000.0,1100.0,0,0,105,,1.0,3,1.0,0,Not Renovated
340000.0,2170.0,0,0,23,21-30 yrs,2.5,3,2.0,0,Not Renovated
485000.0,2720.0,0,0,41,31-50 yrs,2.75,4,2.0,0,Not Renovated
642860.0,2520.0,0,0,4,0-10 yrs,2.75,4,2.0,0,Not Renovated
747000.0,1280.0,0,0,107,,1.75,3,1.0,0,Not Renovated
559950.0,2250.0,0,0,39,31-50 yrs,2.5,4,2.0,0,Not Renovated
577288.0,2870.0,0,0,10,0-10 yrs,2.75,4,2.0,0,Not Renovated
575000.0,880.0,0,0,98,50+ yrs,1.0,2,1.5,0,Not Renovated
287000.0,1450.0,0,0,65,50+ yrs,1.0,3,1.0,0,Not Renovated
1129575.0,2500.0,0,0,6,0-10 yrs,3.75,4,2.0,0,Not Renovated
335000.0,900.0,0,0,73,50+ yrs,1.0,2,1.0,0,Not Renovated
375000.0,2020.0,0,0,52,50+ yrs,2.25,4,2.0,0,Not Renovated
325000.0,620.0,0,0,92,50+ yrs,1.0,2,1.0,0,Not Renovated
530000.0,1330.0,0,0,42,31-50 yrs,2.25,3,1.0,0,Not Renovated
287000.0,1470.0,0,0,41,31-50 yrs,2.25,4,1.0,0,Not Renovated
320000.0,1810.0,0,0,39,31-50 yrs,3.0,5,1.0,0,Not Renovated
425000.0,2270.0,0,0,12,11-20 yrs,2.5,4,2.0,0,Not Renovated
550000.0,1630.0,0,0,64,50+ yrs,1.0,3,1.0,0,Not Renovated
135000.0,1120.0,0,0,57,50+ yrs,1.0,3,1.0,0,Not Renovated
695000.0,2080.0,0,0,94,50+ yrs,1.75,3,1.5,0,Not Renovated
975000.0,1980.0,0,0,41,31-50 yrs,2.5,5,1.0,0,Not Renovated
210000.0,1180.0,0,0,68,50+ yrs,1.75,4,1.0,0,Not Renovated
518000.0,1050.0,0,0,67,50+ yrs,1.75,4,1.0,0,Not Renovated
335500.0,1370.0,0,0,88,50+ yrs,1.0,3,2.0,0,Not Renovated
750000.0,2050.0,0,0,34,31-50 yrs,3.5,4,2.0,0,Not Renovated
515000.0,1490.0,0,0,62,50+ yrs,1.75,3,1.0,0,Not Renovated
344500.0,1050.0,0,0,16,11-20 yrs,2.75,4,1.0,0,Not Renovated
470000.0,1160.0,0,0,60,50+ yrs,1.5,3,1.0,0,Not Renovated
606150.0,1370.0,0,0,51,50+ yrs,1.75,4,1.0,0,Not Renovated
292000.0,1600.0,0,0,20,11-20 yrs,2.75,4,1.0,0,Not Renovated
450000.0,2880.0,0,0,39,31-50 yrs,2.5,3,2.0,0,Not Renovated
429000.0,1260.0,0,0,61,50+ yrs,1.75,3,1.0,0,Not Renovated
765000.0,3190.0,0,0,30,21-30 yrs,2.5,4,2.0,0,Not Renovated
425000.0,540.0,0,0,113,,1.0,2,1.0,0,Not Renovated
505000.0,3170.0,0,0,18,11-20 yrs,2.5,4,2.0,0,Not Renovated
544950.0,1830.0,0,0,61,50+ yrs,1.75,3,1.0,0,Not Renovated
382000.0,1360.0,0,0,82,50+ yrs,2.0,3,1.5,0,Not Renovated
475000.0,1870.0,0,0,40,31-50 yrs,1.75,3,2.0,0,Not Renovated
355000.0,1370.0,0,0,36,31-50 yrs,1.5,3,2.0,0,Not Renovated
410000.0,1700.0,0,0,46,31-50 yrs,2.5,4,1.0,0,Not Renovated
450000.0,980.0,28,21-50,118,,2.0,4,1.0,1,Renovated
565000.0,2070.0,0,0,40,31-50 yrs,4.5,7,1.0,0,Not Renovated
529100.0,1290.0,0,0,77,50+ yrs,1.0,2,1.5,0,Not Renovated
452500.0,2460.0,0,0,12,11-20 yrs,2.5,4,2.0,0,Not Renovated
245000.0,1040.0,0,0,51,50+ yrs,2.0,4,1.0,0,Not Renovated
415000.0,700.0,0,0,64,50+ yrs,1.0,1,1.0,0,Not Renovated
610000.0,2410.0,0,0,28,21-30 yrs,2.5,4,2.0,0,Not Renovated
363500.0,1090.0,0,0,56,50+ yrs,1.75,4,1.0,0,Not Renovated
510000.0,1230.0,0,0,49,31-50 yrs,2.75,3,1.0,0,Not Renovated
650000.0,2630.0,0,0,22,21-30 yrs,2.5,4,2.0,0,Not Renovated
290000.0,2050.0,0,0,45,31-50 yrs,2.5,4,2.0,0,Not Renovated
170000.0,790.0,0,0,74,50+ yrs,1.0,3,1.0,0,Not Renovated
510000.0,1070.0,0,0,118,,1.0,2,1.0,0,Not Renovated
1129575.0,9410.0,0,0,19,11-20 yrs,8.0,7,3.0,0,Not Renovated
316000.0,2320.0,0,0,31,31-50 yrs,2.5,4,2.0,0,Not Renovated
690000.0,2670.0,0,0,29,21-30 yrs,2.5,4,2.0,0,Not Renovated
199950.0,700.0,0,0,66,50+ yrs,1.0,2,1.0,0,Not Renovated
207000.0,860.0,0,0,58,50+ yrs,1.0,3,1.0,0,Not Renovated
449950.0,3490.0,0,0,42,31-50 yrs,2.25,4,1.5,0,Not Renovated
361550.0,1160.0,0,0,38,31-50 yrs,1.75,3,1.0,0,Not Renovated
824000.0,3650.0,0,0,22,21-30 yrs,3.5,4,2.0,0,Not Renovated
537000.0,1550.0,0,0,61,50+ yrs,1.75,3,1.0,0,Not Renovated
838400.0,2620.0,0,0,44,31-50 yrs,2.5,4,2.5,0,Not Renovated
225000.0,720.0,0,0,71,50+ yrs,1.0,2,1.0,0,Not Renovated
329900.0,1380.0,0,0,36,31-50 yrs,2.0,3,1.0,0,Not Renovated
282500.0,1170.0,0,0,76,50+ yrs,1.0,4,1.0,0,Not Renovated
229950.0,1170.0,0,0,49,31-50 yrs,1.75,3,1.0,0,Not Renovated
500000.0,1270.0,0,0,71,50+ yrs,1.0,2,1.0,0,Not Renovated
495000.0,1890.0,0,0,51,50+ yrs,1.75,3,1.0,0,Not Renovated
149500.0,1010.0,0,0,59,50+ yrs,1.0,3,1.0,0,Not Renovated
726000.0,1420.0,0,0,44,31-50 yrs,2.5,3,1.0,0,Not Renovated
899000.0,4080.0,0,0,20,11-20 yrs,2.5,4,2.0,0,Not Renovated
317000.0,1270.0,0,0,63,50+ yrs,1.0,3,1.0,0,Not Renovated
395000.0,790.0,0,0,65,50+ yrs,1.0,1,1.0,0,Not Renovated
360000.0,2580.0,0,0,19,11-20 yrs,3.0,4,2.0,0,Not Renovated
570000.0,2290.0,0,0,22,21-30 yrs,2.5,4,2.0,0,Not Renovated
320000.0,3490.0,0,0,15,11-20 yrs,2.5,4,2.0,0,Not Renovated
320000.0,1510.0,0,0,42,31-50 yrs,1.75,3,1.5,0,Not Renovated
268000.0,2400.0,0,0,14,11-20 yrs,2.5,5,2.0,0,Not Renovated
191000.0,900.0,0,0,113,,1.0,2,1.0,0,Not Renovated
400000.0,910.0,0,0,69,50+ yrs,1.0,2,1.0,0,Not Renovated
515000.0,1050.0,0,0,111,,1.0,2,1.0,0,Not Renovated
610000.0,2950.0,0,0,14,11-20 yrs,2.5,4,2.0,0,Not Renovated
538000.0,1060.0,25,21-50,89,50+ yrs,1.75,2,1.0,1,Renovated
432000.0,1970.0,0,0,15,11-20 yrs,2.5,3,2.0,0,Not Renovated
335000.0,2400.0,0,0,40,31-50 yrs,2.25,4,2.0,0,Not Renovated
302000.0,2060.0,0,0,92,50+ yrs,1.75,5,1.5,0,Not Renovated
787500.0,1080.0,0,0,55,50+ yrs,1.75,4,1.0,0,Not Renovated
420000.0,1520.0,0,0,81,50+ yrs,1.0,3,1.0,0,Not Renovated
560000.0,2840.0,0,0,27,21-30 yrs,2.5,3,2.0,0,Not Renovated
535000.0,1970.0,0,0,29,21-30 yrs,2.5,3,2.0,0,Not Renovated
310000.0,1230.0,0,0,28,21-30 yrs,2.5,3,1.0,0,Not Renovated
760000.0,2560.0,0,0,108,,2.0,5,1.5,0,Not Renovated
242500.0,1550.0,0,0,13,11-20 yrs,1.75,3,2.0,0,Not Renovated
1129575.0,2980.0,0,0,107,,3.0,6,1.5,0,Not Renovated
235000.0,1270.0,0,0,69,50+ yrs,1.0,3,1.0,0,Not Renovated
598780.0,1520.0,0,0,55,50+ yrs,2.25,4,1.0,0,Not Renovated
433200.0,2075.0,0,0,16,11-20 yrs,2.5,3,2.0,0,Not Renovated
343000.0,700.0,0,0,76,50+ yrs,1.0,2,1.0,0,Not Renovated
145000.0,800.0,0,0,54,50+ yrs,1.0,2,1.0,0,Not Renovated
291970.0,680.0,21,21-50,66,50+ yrs,1.0,1,1.0,1,Renovated
599950.0,1680.0,0,0,69,50+ yrs,1.0,3,1.0,0,Not Renovated
1129575.0,3910.0,14,11-20,110,,2.5,4,1.5,1,Renovated
870000.0,1560.0,0,0,54,50+ yrs,1.75,4,1.0,0,Not Renovated
323000.0,2000.0,0,0,26,21-30 yrs,2.75,4,2.0,0,Not Renovated
727000.0,3150.0,0,0,17,11-20 yrs,3.0,4,2.0,0,Not Renovated
166000.0,1120.0,0,0,30,21-30 yrs,1.0,1,1.0,0,Not Renovated
450000.0,1270.0,0,0,57,50+ yrs,1.75,4,1.0,0,Not Renovated
